"longitude" "latitude"
"2118" -57.5 4.5
"2119" -56.5 4.5
"2120" -57.5 5.5
"2121" -56.5 5.5
"2122" -59.5 6.5
"2123" -58.5 6.5
"2124" -59.5 7.5
"2125" -58.5 7.5
"2126" -57.5 6.5
"2127" -56.5 6.5
"2128" -55.5 0.5
"2129" -54.5 0.5
"2130" -55.5 1.5
"2131" -54.5 1.5
"2132" -53.5 0.5
"2133" -52.5 0.5
"2134" -53.5 1.5
"2135" -52.5 1.5
"2136" -55.5 2.5
"2137" -54.5 2.5
"2138" -55.5 3.5
"2139" -54.5 3.5
"2140" -53.5 2.5
"2141" -52.5 2.5
"2142" -53.5 3.5
"2143" -52.5 3.5
"2144" -51.5 0.5
"2145" -50.5 0.5
"2146" -51.5 1.5
"2147" -50.5 1.5
"2148" -49.5 0.5
"2149" -49.5 1.5
"2150" -51.5 2.5
"2151" -50.5 2.5
"2152" -51.5 3.5
"2153" -50.5 3.5
"2154" -55.5 4.5
"2155" -54.5 4.5
"2156" -55.5 5.5
"2157" -54.5 5.5
"2158" -53.5 4.5
"2159" -52.5 4.5
"2160" -53.5 5.5
"2161" -52.5 5.5
"2162" -55.5 6.5
"2163" -54.5 6.5
"2164" -51.5 4.5
"2165" -63.5 8.5
"2166" -62.5 8.5
"2167" -63.5 9.5
"2168" -62.5 9.5
"2169" -61.5 8.5
"2170" -60.5 8.5
"2171" -61.5 9.5
"2172" -60.5 9.5
"2173" -63.5 10.5
"2174" -62.5 10.5
"2175" -61.5 10.5
"2176" -60.5 10.5
"2177" -60.5 11.5
"2178" -59.5 8.5
